,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
404,"Then, he used that money to start a data consulting business.",1,1,0,1,0,0,0,1
405,"Finally, Jerry had made something of himself!",1,1,0,1,0,0,0,1
406,Jordan will be moving into her college dorm tomorrow.,0,0,1,0,1,0,0,1
407,She spent most of today packing her things.,1,1,1,1,0,0,0,1
408,Her mom took her to Target to buy new bed sheets.,1,1,0,0,0,0,0,1
409,Jordan is excited to set up her dorm.,1,1,0,0,0,0,0,1
410,Jordan's mom is happy to see her little girl grow up.,1,1,0,1,0,0,0,1
411,Bob is the owner of a business.,1,0,0,0,0,0,0,0
412,Bob decides not to go to work one day.,0,0,1,0,1,0,0,1
413,Bob quits and sells his business.,1,0,1,1,0,0,0,1
414,Bob lets everyone down.,0,0,1,0,1,1,0,0
415,Gina wasn't talking to Rita or Mary.,0,0,1,0,1,0,0,0
416,She wanted to sit at a different table than them.,0,0,0,0,1,0,1,0
417,But Tami wanted to sit at her normal table.,0,0,0,0,0,1,1,0
418,Gina had decide if she would sit with them or sit alone.,1,0,0,0,0,0,0,1
419,Dwayne became a mailman.,1,1,0,0,0,0,0,1
420,His first day on the route he ran into a dog.,0,0,1,1,1,0,0,0
421,The dog chased him for two blocks.,1,0,1,1,0,0,0,0
422,Dwayne was freaked out but relieved.,1,0,1,1,1,0,0,0
423,It scared him but didn't prevent him from doing his job.,0,0,1,0,0,0,0,1
424,Jerry felt his left foot turning numb.,0,0,1,1,0,0,0,1
425,He was hiking in the wilderness in the middle of winter.,0,0,1,1,1,1,1,0
426,His left boot was leaking water.,0,0,1,1,1,1,1,0
427,He quickly tapped his boot with duct tape.,1,1,0,0,0,0,0,0
428,Jerry's foot was able to stay dry for the rest of the trip.,1,0,0,0,0,0,0,0
429,Lea was excited to go to her first football party today at Joe's.,1,1,0,0,0,0,0,1
430,Joe laid out many snacks and had his nice TV out for everyone.,1,1,0,0,0,0,0,1
431,Lea sat on the couch and ate lots of potato chips while watching.,1,1,0,0,0,0,0,1
432,"To Lea's delight, her team was winning the game.",1,1,0,1,0,0,0,1
433,"At the end of the game, everyone cheered.",1,0,0,1,0,0,0,1
434,Kim ran to the store on her break at work.,0,0,0,0,0,0,0,1
435,It was a warm day and she was wearing flip flops.,1,0,0,0,0,0,0,1
436,As she arrived at the store it began to rain hard.,0,0,0,1,1,1,1,0
437,She ran through the parking lot to get out of the rain.,0,0,0,1,0,1,1,0
438,People stared as her flip flops squeaked in the store.,0,0,0,1,0,0,0,0
439,They had just finished and were relaxing at a viewpoint.,1,1,0,0,0,0,0,1
440,Lauren decided to hike on ahead of her family.,1,0,0,0,0,0,0,1
441,She made it back to the car far ahead of them.,1,1,0,1,0,0,0,1
442,"For twenty minutes, she had to wait.",0,0,0,0,0,1,1,1
443,My Dad and I went to an amusement park.,1,1,0,0,0,0,0,1
444,We rode all the roller coasters.,1,1,0,1,0,0,0,1
445,It went upside down and our feet dangled out the bottom.,1,1,1,1,0,0,0,1
446,My Dad did NOT like the Mantis ride.,1,0,1,1,0,0,0,0
447,Stewart has always been a big gamer since the age of 5.,1,1,0,0,0,0,0,0
448,One day while at the mall he saw a sign for a video game tournament.,1,0,0,1,0,0,0,1
449,He promptly signed up for the tournament.,1,1,0,1,0,0,0,1
450,The following week he ended up winning the tournament.,1,0,1,1,0,0,0,0
451,He came home with a gold medal.,1,1,0,1,0,0,1,1
452,"Bill, while taking a walk, came to a wide street.",0,0,0,0,0,0,0,0
453,"As he began to cross the street, he heard a siren coming closer.",0,0,1,1,0,0,0,1
454,"He decided to get back on the curb, and a car whizzed by.",0,0,1,1,0,0,0,1
455,The car was closely followed by a police car blasting its siren.,0,0,1,1,0,0,1,1
456,Bill almost got hit by a car being chased by the police!,0,0,1,1,1,0,1,0
457,Kelly was getting mad at Eliza because she thought she was annoying.,1,1,0,1,1,1,1,1
458,Kelly thought she was being a bad friend.,0,0,1,1,1,1,1,0
459,Eliza was mad that Kelly said that.,0,0,0,1,1,1,1,0
460,"As a result, Eliza decided to not speak to her.",0,0,1,1,1,1,1,1
461,The girls then stopped talking.,0,0,0,0,0,1,1,0
462,My wife and daughter went shopping in Queens.,1,0,0,1,0,0,0,1
463,One store had sandals my wife liked.,1,0,0,0,0,0,0,0
464,They were scuffed.,0,0,0,0,1,1,1,0
465,The store offered to ship her a new pair from a warehouse.,1,0,0,1,0,0,0,1
466,A week later the shoes arrived in Cambridge.,1,1,0,1,0,0,0,1
467,The community pooled their money together to rebuild the homes.,1,1,0,0,1,0,0,0
468,"A few years later, all the burnt homes had been rebuilt!",1,1,0,1,0,0,0,0
469,They only had 5 days.,1,0,0,0,0,0,0,1
470,They knew it would be faster to fly.,0,0,1,0,0,0,0,1
471,But driving would give them a chance to see the country.,1,1,1,1,0,0,0,1
472,In the end the road trip was an adventure to good to pass up.,1,1,0,1,0,0,0,1
473,Tom wanted to see the country.,1,1,1,1,0,0,1,1
474,Tom decided to take a road trip.,1,1,0,0,0,0,0,1
475,Tom packed his bags.,1,1,0,0,0,0,0,1
476,Tom rented a vehicle.,1,1,0,0,0,0,0,1
477,Tom took a grand road trip and saw the country.,1,1,0,1,0,0,0,1
478,Theo always wanted to be like his father.,1,0,0,0,1,0,1,1
479,Theo's father was in the army.,1,1,0,0,0,0,0,1
480,Theo had plans of enlisting.,1,1,0,0,0,0,0,1
481,He was able to sign up without hassle.,1,1,0,1,0,0,0,1
482,He is in the army now just like his father.,1,1,0,0,0,0,0,0
483,Billy didn't like that she wasn't getting many likes on Facebook.,0,0,1,0,1,1,0,0
484,Billy started posting list articles with broad appeal.,1,1,0,0,0,0,0,1
485,Suddenly she was getting a lot of likes on her posts.,1,1,0,1,0,0,0,1
486,Billy decided that the likes were not for her but for the articles.,0,0,0,1,1,0,0,1
487,"Billy felt that barely any likes, but genuine likes, were superior.",1,0,0,1,0,1,0,1
488,Eli was bored so he went to read the forum.,1,0,0,0,0,0,0,1
489,The conversation was on trivial fluff that served no purpose.,1,0,0,0,0,1,0,0
490,Eli suddenly realized why the people were there.,0,0,0,1,0,1,0,0
491,They'd been kicked out of everywhere else.,1,1,0,1,0,0,0,0
492,Eli went and found something more productive to do than reading it.,0,0,0,1,1,1,1,0
493,On a way home she met a friend.,1,1,1,1,0,0,0,1
494,They talked for a long time.,1,1,0,0,0,0,0,0
495,Lucy's food melted.,0,0,0,1,1,1,1,0
496,She ran home to put it into the freezer.,0,0,1,0,1,0,0,0
497,Ace had a passion for Animals.,1,1,0,0,0,0,0,1
498,He was what you call an animal whisperer.,1,1,0,0,1,0,0,1
499,One day an older lady had trouble with her cat.,0,1,1,0,1,0,0,1
500,Her cat was stuck in a tree and wouldn't come down.,0,0,1,1,1,0,0,1
501,Ace worked his magic and rescued the cat safely from the tree.,1,1,0,1,0,0,0,1
502,Corinne was deathly afraid of going on stage.,1,0,1,1,1,1,1,1
503,She watched the first act while trying to calm herself.,1,0,1,0,1,0,0,1
504,"When act two arrived, a teacher backstage got her ready to walk out.",0,0,1,0,0,0,0,1
505,Corinne walked out very slowly repeating her single line to herself.,0,0,1,0,1,0,0,1
506,"Before she said a single word to the audience, she fainted!",0,0,1,0,1,1,0,0
507,He had to move away.,0,0,1,0,1,0,0,0
508,Tom was really sad about it.,0,0,1,0,1,1,1,0
509,Tom's friend stayed in touch online.,1,1,0,0,1,0,0,0
510,Eventually they met up and hung out again.,1,1,0,0,0,0,0,0
511,Phil put a tape recorder in his shirt pocket all day.,1,1,1,0,0,0,0,1
512,He tried to put on a play using the transcription as the script.,1,0,1,1,0,0,0,1
513,The show was a hit in the art world.,1,0,0,1,0,0,0,1
514,Phil's one day had become infamous.,1,0,0,0,0,0,0,0
515,"Lee and her mom went to the mall, but Lee got lost!",0,0,1,1,1,0,0,1
516,She wandered around sadly looking for her mom.,1,0,1,1,1,1,0,1
517,Then a security guard found her and took her aside.,1,1,1,0,0,0,0,0
518,They paged her mom on the intercom.,1,0,1,0,1,0,0,1
519,Her mom rushed right to the office and hugged her tightly!,1,1,1,0,0,0,0,0
520,I wanted to get into bird watching as a hobby.,1,0,0,0,0,0,0,1
521,I bought a bird checklist book.,1,1,0,0,0,0,0,1
522,I bought a good pair of binoculars.,1,0,0,0,0,0,0,1
523,I went exploring near my house.,1,0,0,0,0,0,0,1
524,I only saw one bird and it was a sea gull.,1,0,0,0,1,0,0,0
525,Yolanda loved watching reality television programs.,1,0,0,0,0,0,0,0
526,She hoped to one day star in a reality show of her own.,1,1,0,0,0,0,0,1
527,She began acting petty and dramatic to emulate the stars.,1,0,0,0,1,0,0,1
528,Yolanda's friends spent less time with her.,0,1,0,1,1,1,1,0
529,"Yolanda came no closer to her dream, and regretted the phase.",1,1,1,1,1,1,1,1
530,Stewart enjoyed model rocketry.,1,0,0,0,0,0,0,1
531,He started a science fair project on the physics of model rockets.,1,1,0,0,0,0,0,1
532,One of his rockets accidentally exploded during a flight.,0,0,1,1,0,1,1,0
533,Stewart used physics to explain why his rocket exploded.,1,0,0,0,0,0,0,0
534,Stewart won third place in the science fair.,1,0,0,1,0,0,0,1
535,Jim and Jen decided to go sledding one day.,1,1,0,0,0,0,0,1
536,Jen fell off her sled and twisted her ankle.,0,0,1,1,1,0,0,0
537,She went inside to put some ice on it.,0,0,0,0,1,0,1,0
538,It felt better in about twenty minutes.,1,0,0,1,0,0,0,1
539,She went back outside to sled more.,1,0,0,1,0,0,0,1
540,Lisa's prom was coming up in a few months.,1,0,0,0,0,0,0,1
541,She was thinking of the dress she wanted.,1,0,0,0,0,0,0,1
542,Lisa decided she would sew her own dress.,1,0,0,0,0,0,0,1
543,She bought her materials at the fabric store.,1,1,0,0,0,0,0,1
544,Lisa had the most unique dress at the dance.,1,0,0,0,0,0,0,0
545,Jamie was wearing a strapless dress to a wedding.,1,0,0,0,0,0,0,1
546,She looked all over for the perfect strapless bra.,1,0,0,0,0,0,0,1
547,She tried dozens of them on.,0,0,1,0,1,1,1,1
548,"Finally, she found one that would fit correctly.",1,0,0,0,0,0,0,1
549,Her jaw dropped when she was the price tag!,0,0,0,1,1,1,1,0
550,Kelly and her friend went to the river with their kayaks.,1,0,0,1,0,0,0,1
551,They set up their kayaks and climbed in to begin their trek.,1,1,0,0,0,0,0,1
552,"All of a sudden, the rapids became extreme and they were dragged away.",0,0,1,1,1,0,0,0
553,"They were pulled towards a large waterfall, so they had to bail.",0,0,1,1,1,0,0,1
554,"They luckily swam to shore, but their kayaks were wrecked.",1,1,1,1,1,0,1,1
555,"Twyla married a man she met the next year, and they started a family.",1,1,0,0,0,0,0,0
556,"Tula became a drug queenpin, and had a price put on her head.",0,0,1,1,1,0,0,1
557,"One day Twyla vanished, never to be heard from again.",0,0,1,1,1,1,1,0
558,"Her family didn't notice, though, because Tula fit right in.",0,1,1,0,1,0,0,1
559,Duncan was very quiet around his friends.,1,0,1,0,1,1,0,0
560,"He would never get involved with activities, but just watch.",1,0,1,0,0,0,0,0
561,"Once, everyone went swimming, but Duncan sat out.",0,0,1,0,1,0,0,0
562,He never told anyone that it was because he was ill.,0,0,1,0,1,0,1,0
563,He always needed to rest because his treatment fatigued him.,0,0,1,0,1,1,1,1
564,Vick had wanted to learn how to play the violin.,1,0,1,0,0,0,0,1
565,"He had tried to teach himself, but it was no good.",0,0,0,1,1,1,1,1
566,He sought a professional tutor.,0,1,0,0,0,0,0,1
567,Vick found one and practiced for months.,1,1,0,0,0,0,0,1
568,Now Vick is so good that he is the first chair in a symphony!,1,1,0,1,0,0,0,1
569,Bob like Martha.,1,1,0,0,0,0,0,1
570,Bob planned to ask Martha out for prom.,1,0,1,0,0,0,0,1
571,Bob bought Martha flowers and wrote her a letter.,1,0,0,0,0,0,0,1
572,Martha was delighted to go to prom with Bob.,1,0,0,1,0,0,0,1
573,The two went to prom and had a great time.,1,1,0,1,0,0,0,0
574,Everyone had a wonderful time.,1,1,0,1,0,0,0,1
575,The kids were all sad when it was time to leave.,0,0,0,0,1,0,0,0
576,Our uncle called his office and pretended to be sick.,1,0,1,0,0,0,0,1
577,They got to stay and hang out for an extra day.,1,1,0,1,0,0,0,1
578,He suddenly got lost.,0,1,1,1,1,1,1,1
579,He did not know where to go.,0,0,1,1,1,0,0,1
580,He was wandering for an hour.,0,0,1,0,1,0,0,0
581,He finally went out.,1,1,1,1,1,1,1,1
582,I went to the store to buy food to make a salad.,1,1,0,0,0,0,0,1
583,The grocery was out of lettuce so I skipped it.,1,1,0,1,1,1,1,1
584,They were out of carrots and onions too so I skipped that.,0,0,0,1,1,0,0,0
585,In the I only was able to buy mushrooms and tomatoes.,0,0,0,0,1,0,0,0
586,I decided to use those to make a brown sauce and get chicken for it.,1,0,0,0,0,0,0,1
587,It was her first day at the job.,1,1,1,1,0,0,0,1
588,Her first assignment was to feed the penguins.,1,0,1,1,0,0,0,1
589,She prepared buckets full of fish.,1,1,1,1,0,0,0,1
590,The dog liked to sleep on soft things.,1,1,0,0,0,0,0,0
591,The owners bought her a soft dog bed.,1,1,0,1,0,0,0,0
592,She slept on it right away.,1,1,0,1,0,0,0,0
593,"The next day when they came home, she was laying on her bed.",1,1,0,0,0,0,0,0
594,They were glad she enjoyed it so much.,1,1,0,1,0,0,0,0
595,Tim's first date in months was going well at first.,1,0,1,1,0,0,0,1
596,Tim decided to drink to loosen up more.,1,1,1,0,0,0,0,1
597,Eventually Tim drank too much.,0,0,1,1,1,1,1,0
598,His date started feeling uncomfortable.,0,0,1,1,1,1,1,0
599,Tim messed up his chance at a second date.,0,0,1,1,1,1,1,0
600,Elijah took advantage of a Black Friday promotion.,1,1,0,1,0,0,0,1
601,He ordered a cell phone from a new carrier.,1,1,0,0,0,0,0,1
602,"After he'd placed the order, he realized he'd forgotten something.",1,0,0,1,0,1,0,0
603,He called the support line for the carrier.,1,0,0,1,1,0,0,0
604,They were happy to let him use his referral code after the fact.,1,1,0,1,0,0,0,1
605,Iris and her best friend went to get spray tans for vacation.,1,1,0,0,0,0,0,1
606,Unfortunately the sprayer was broken and Iris got too dark.,0,0,1,1,1,1,1,1
607,She looked in the mirror and was bright orange.,1,0,0,0,1,0,1,0
608,Iris gasped but remembered it would go away soon.,0,0,1,1,0,0,0,1
609,Jill wanted to bring back the passion into her marriage.,0,0,0,0,0,0,0,1
610,She bought a very intimate costume.,1,0,0,0,0,0,0,1
611,Jill met her husband at the door wearing it.,1,1,0,1,0,0,0,1
612,He laughed at her and asked when dinner would be ready.,0,1,0,1,1,1,1,0
613,Jill returned the costume and got her money refunded.,0,0,0,1,1,1,1,0
614,The luggage requirement meant Dan had to pack light.,1,1,1,0,1,0,0,0
615,Seats were assigned by the computer and Dan had to sit in the middle.,0,0,0,1,1,1,1,0
616,The flight left on time and arrived early.,1,1,0,0,0,0,0,0
617,The cheap flight ended up being worth the discomfort of middle seats.,1,1,0,1,0,0,0,0
618,Carlos father was dying from cancer.,0,0,1,0,1,0,1,0
619,Him and his father loved the Lakers.,0,1,1,1,1,0,1,1
620,So Carlos wanted to take his father to a game before he died.,1,1,1,1,1,0,0,1
621,So Carlos gathered money and bought tickets.,1,0,0,0,1,0,0,1
622,His father was so happy to go see the Lakers.,1,1,0,1,1,0,0,1
623,It was Ray's last day as a newsman.,1,0,1,0,1,0,0,1
624,He looked at his script from the night and took out a pen.,0,0,1,0,1,0,0,1
625,He changed around some stories and wrote an original poem.,1,0,0,0,1,0,0,1
626,His producer was very confused by the broadcast when it aired.,1,0,0,1,0,0,0,0
627,Ray finished his segment and took a bow.,1,0,0,0,1,0,0,1
628,Ed and his friends wanted to make s'mores.,1,1,0,0,0,0,0,1
629,But they didn't have any chocolate.,0,0,0,1,1,1,1,0
630,So they roasted marshmallows.,0,0,0,0,1,0,0,1
631,They put them between graham crackers.,1,1,0,0,1,0,0,1
632,They called them almost s'mores.,1,0,0,0,0,0,0,1
633,I started seeing someone a while ago.,1,0,0,1,0,0,0,0
634,"We had a lot of fun, and did everything together.",1,1,0,0,0,0,0,1
635,One day it started to get stale.,0,0,1,0,1,0,0,0
636,She blamed me and I blamed myself.,0,0,1,0,1,1,1,0
637,We aren't together anymore.,0,0,0,0,1,1,1,0
638,The beer came while he was playing pool.,1,1,0,1,0,0,0,1
639,By the time Kenny got back the pitcher was empty.,0,0,0,1,1,0,1,0
640,He angrily demanded for someone to get another pitcher.,0,0,0,1,1,1,1,0
641,His friends pitched in and bought his a pitcher of his own.,1,1,1,1,1,1,1,1
642,Alex had wanted a pet dog for her whole life.,1,1,0,0,0,0,0,1
643,"One Christmas, her family told her they had a surprise for her.",1,1,0,1,0,0,0,1
644,Her parents opened the door to their room.,1,0,0,1,0,0,0,1
645,Inside the room was a puppy!,1,1,0,1,0,0,0,1
646,Alex was happy to have a dog of her very own.,1,1,0,1,0,0,0,1
647,"If he wasn't at his job, Stephen was creating art.",1,1,0,1,0,0,0,1
648,"He never let anyone see his work, because he thought they would laugh.",1,1,1,0,1,0,0,1
649,"One day he hurt himself in his studio, and called an ambulance.",0,0,1,1,1,0,1,0
650,"When the paramedics got there, his gallery-owner neighbor came, too.",0,0,1,1,1,0,0,1
651,"The neighbor loved his work, and soon Stephen was a famous artist.",1,1,0,1,0,0,0,1
652,Joe wanted a new name.,1,0,0,0,1,0,0,1
653,He wanted a name everyone loved.,0,0,0,0,1,0,0,1
654,He would call himself Superman from then on.,1,0,0,1,0,0,0,1
655,Everyone laughed when he called himself Superman.,0,0,1,1,1,1,1,0
656,He then decided to stick with Joe.,1,0,1,1,1,1,0,0
657,Gary wanted to have an exciting adventure.,1,1,0,0,0,0,0,1
658,Gary saw an ad for jumping out of a plane in a restaurant.,1,0,0,1,0,0,0,1
659,Gary called the company and immediately set up an appointment to jump.,1,1,1,1,0,0,0,1
660,"While nervous, Gary knew this was going to be an adventure.",1,1,1,1,0,0,0,1
661,Gary could not wait for the day he got to jump out of a plane.,1,0,0,1,0,0,0,1
662,"He works construction, but his girlfriend wants him to model.",1,0,0,0,1,0,1,0
663,"To appease her, he went on modeling calls and hated it.",0,0,0,0,1,1,1,0
664,"She insisted he go on more calls, even though he hates it.",0,0,0,0,0,0,1,0
665,He decided to break up with her and keep doing construction.,1,0,0,0,1,1,0,0
666,It was her very first job.,1,0,1,0,0,0,0,1
667,At first she disliked the long hours.,0,0,0,0,1,1,1,0
668,"But as she got used to it, she started to like it.",1,0,0,0,0,0,0,1
669,Soon Anna was enjoying herself at work!,1,1,0,1,0,0,0,0
670,His favorite thing was a VCR.,1,1,0,0,1,0,0,1
671,He loved watching all his old tapes.,1,1,0,1,1,0,0,0
672,He watched the VCR more than he watched DVDs.,1,1,0,1,0,0,0,0
673,Ken thought old technology was the best.,1,1,1,1,1,1,1,1
