,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
407,I bought a good pair of binoculars.,1,0,0,0,0,0,0,1
408,I went exploring near my house.,1,0,0,0,1,0,0,0
409,Yolanda loved watching reality television programs.,1,1,0,0,0,0,0,1
410,She hoped to one day star in a reality show of her own.,1,0,0,0,1,0,0,1
411,She began acting petty and dramatic to emulate the stars.,0,1,0,1,1,1,1,0
412,Yolanda's friends spent less time with her.,1,1,1,1,1,1,1,1
413,Stewart enjoyed model rocketry.,1,1,0,0,0,0,0,1
414,He started a science fair project on the physics of model rockets.,0,0,1,1,0,1,1,0
415,One of his rockets accidentally exploded during a flight.,1,0,0,0,0,0,0,0
416,Stewart used physics to explain why his rocket exploded.,1,0,0,1,0,0,0,1
417,Jim and Jen decided to go sledding one day.,0,0,1,1,1,0,0,0
418,Jen fell off her sled and twisted her ankle.,0,0,0,0,1,0,1,0
419,She went inside to put some ice on it.,1,0,0,1,0,0,0,1
420,It felt better in about twenty minutes.,1,0,0,1,0,0,0,1
421,Lisa's prom was coming up in a few months.,1,0,0,0,0,0,0,1
422,She was thinking of the dress she wanted.,1,0,0,0,0,0,0,1
423,Lisa decided she would sew her own dress.,1,1,0,0,0,0,0,1
424,She bought her materials at the fabric store.,1,0,0,0,0,0,0,0
425,Jamie was wearing a strapless dress to a wedding.,1,0,0,0,0,0,0,1
426,She looked all over for the perfect strapless bra.,0,0,1,0,1,1,1,1
427,She tried dozens of them on.,1,0,0,0,0,0,0,1
428,"Finally, she found one that would fit correctly.",0,0,0,1,1,1,1,0
429,Kelly and her friend went to the river with their kayaks.,1,1,0,0,0,0,0,1
430,They set up their kayaks and climbed in to begin their trek.,0,0,1,1,1,0,0,0
431,"All of a sudden, the rapids became extreme and they were dragged away.",0,0,1,1,1,0,0,1
432,"They were pulled towards a large waterfall, so they had to bail.",1,1,1,1,1,0,1,1
433,"Twyla married a man she met the next year, and they started a family.",0,0,1,1,1,0,0,1
434,"Tula became a drug queenpin, and had a price put on her head.",0,0,1,1,1,1,1,0
435,"One day Twyla vanished, never to be heard from again.",0,1,1,0,1,0,0,1
436,Duncan was very quiet around his friends.,1,0,1,0,0,0,0,0
437,"He would never get involved with activities, but just watch.",0,0,1,0,1,0,0,0
438,"Once, everyone went swimming, but Duncan sat out.",0,0,1,0,1,0,1,0
439,He never told anyone that it was because he was ill.,0,0,1,0,1,1,1,1
440,Vick had wanted to learn how to play the violin.,0,0,0,1,1,1,1,1
441,"He had tried to teach himself, but it was no good.",0,1,0,0,0,0,0,1
442,He sought a professional tutor.,1,1,0,0,0,0,0,1
443,Vick found one and practiced for months.,1,1,0,1,0,0,0,1
444,Bob like Martha.,1,0,1,0,0,0,0,1
445,Bob planned to ask Martha out for prom.,1,0,0,0,0,0,0,1
446,Bob bought Martha flowers and wrote her a letter.,1,0,0,1,0,0,0,1
447,Martha was delighted to go to prom with Bob.,1,1,0,1,0,0,0,0
448,Everyone had a wonderful time.,0,0,0,0,1,0,0,0
449,The kids were all sad when it was time to leave.,1,0,1,0,0,0,0,1
450,Our uncle called his office and pretended to be sick.,1,1,0,1,0,0,0,1
451,He suddenly got lost.,0,0,1,1,1,0,0,1
452,He did not know where to go.,0,0,1,0,1,0,0,0
453,He was wandering for an hour.,1,1,1,1,1,1,1,1
454,I went to the store to buy food to make a salad.,1,1,0,1,1,1,1,1
455,The grocery was out of lettuce so I skipped it.,0,0,0,1,1,0,0,0
456,They were out of carrots and onions too so I skipped that.,0,0,0,0,1,0,0,0
457,In the I only was able to buy mushrooms and tomatoes.,1,0,0,0,0,0,0,1
458,It was her first day at the job.,1,0,1,1,0,0,0,1
459,Her first assignment was to feed the penguins.,1,1,1,1,0,0,0,1
460,The dog liked to sleep on soft things.,1,1,0,1,0,0,0,0
461,The owners bought her a soft dog bed.,1,1,0,1,0,0,0,0
462,She slept on it right away.,1,1,0,0,0,0,0,0
463,"The next day when they came home, she was laying on her bed.",1,1,0,1,0,0,0,0
464,Tim's first date in months was going well at first.,1,1,1,0,0,0,0,1
465,Tim decided to drink to loosen up more.,0,0,1,1,1,1,1,0
466,Eventually Tim drank too much.,0,0,1,1,1,1,1,0
467,His date started feeling uncomfortable.,0,0,1,1,1,1,1,0
468,Elijah took advantage of a Black Friday promotion.,1,1,0,0,0,0,0,1
469,He ordered a cell phone from a new carrier.,1,0,0,1,0,1,0,0
470,"After he'd placed the order, he realized he'd forgotten something.",1,0,0,1,1,0,0,0
471,He called the support line for the carrier.,1,1,0,1,0,0,0,1
472,Iris and her best friend went to get spray tans for vacation.,0,0,1,1,1,1,1,1
473,Unfortunately the sprayer was broken and Iris got too dark.,1,0,0,0,1,0,1,0
474,She looked in the mirror and was bright orange.,0,0,1,1,0,0,0,1
475,Jill wanted to bring back the passion into her marriage.,1,0,0,0,0,0,0,1
476,She bought a very intimate costume.,1,1,0,1,0,0,0,1
477,Jill met her husband at the door wearing it.,0,1,0,1,1,1,1,0
478,He laughed at her and asked when dinner would be ready.,0,0,0,1,1,1,1,0
479,The luggage requirement meant Dan had to pack light.,0,0,0,1,1,1,1,0
480,Seats were assigned by the computer and Dan had to sit in the middle.,1,1,0,0,0,0,0,0
481,The flight left on time and arrived early.,1,1,0,1,0,0,0,0
482,Carlos father was dying from cancer.,0,1,1,1,1,0,1,1
483,Him and his father loved the Lakers.,1,1,1,1,1,0,0,1
484,So Carlos wanted to take his father to a game before he died.,1,0,0,0,1,0,0,1
485,So Carlos gathered money and bought tickets.,1,1,0,1,1,0,0,1
486,It was Ray's last day as a newsman.,0,0,1,0,1,0,0,1
487,He looked at his script from the night and took out a pen.,1,0,0,0,1,0,0,1
488,He changed around some stories and wrote an original poem.,1,0,0,1,0,0,0,0
489,His producer was very confused by the broadcast when it aired.,1,0,0,0,1,0,0,1
490,Ed and his friends wanted to make s'mores.,0,0,0,1,1,1,1,0
491,But they didn't have any chocolate.,0,0,0,0,1,0,0,1
492,So they roasted marshmallows.,1,1,0,0,1,0,0,1
493,They put them between graham crackers.,1,0,0,0,0,0,0,1
494,I started seeing someone a while ago.,1,1,0,0,0,0,0,1
495,"We had a lot of fun, and did everything together.",0,0,1,0,1,0,0,0
496,One day it started to get stale.,0,0,1,0,1,1,1,0
497,She blamed me and I blamed myself.,0,0,0,0,1,1,1,0
498,The beer came while he was playing pool.,0,0,0,1,1,0,1,0
499,By the time Kenny got back the pitcher was empty.,0,0,0,1,1,1,1,0
500,He angrily demanded for someone to get another pitcher.,1,1,1,1,1,1,1,1
501,Alex had wanted a pet dog for her whole life.,1,1,0,1,0,0,0,1
502,"One Christmas, her family told her they had a surprise for her.",1,0,0,1,0,0,0,1
503,Her parents opened the door to their room.,1,1,0,1,0,0,0,1
504,Inside the room was a puppy!,1,1,0,1,0,0,0,1
505,"If he wasn't at his job, Stephen was creating art.",1,1,1,0,1,0,0,1
506,"He never let anyone see his work, because he thought they would laugh.",0,0,1,1,1,0,1,0
507,"One day he hurt himself in his studio, and called an ambulance.",0,0,1,1,1,0,0,1
508,"When the paramedics got there, his gallery-owner neighbor came, too.",1,1,0,1,0,0,0,1
509,Joe wanted a new name.,0,0,0,0,1,0,0,1
510,He wanted a name everyone loved.,1,0,0,1,0,0,0,1
511,He would call himself Superman from then on.,0,0,1,1,1,1,1,0
512,Everyone laughed when he called himself Superman.,1,0,1,1,1,1,0,0
513,Gary wanted to have an exciting adventure.,1,0,0,1,0,0,0,1
514,Gary saw an ad for jumping out of a plane in a restaurant.,1,1,1,1,0,0,0,1
515,Gary called the company and immediately set up an appointment to jump.,1,1,1,1,0,0,0,1
516,"While nervous, Gary knew this was going to be an adventure.",1,0,0,1,0,0,0,1
517,"He works construction, but his girlfriend wants him to model.",0,0,0,0,1,1,1,0
518,"To appease her, he went on modeling calls and hated it.",0,0,0,0,0,0,1,0
519,"She insisted he go on more calls, even though he hates it.",1,0,0,0,1,1,0,0
520,It was her very first job.,0,0,0,0,1,1,1,0
521,At first she disliked the long hours.,1,0,0,0,0,0,0,1
522,"But as she got used to it, she started to like it.",1,1,0,1,0,0,0,0
523,His favorite thing was a VCR.,1,1,0,1,1,0,0,0
524,He loved watching all his old tapes.,1,1,0,1,0,0,0,0
525,He watched the VCR more than he watched DVDs.,1,1,1,1,1,1,1,1
526,The 2007 Patriots team was considered by most the best of all time.,1,1,0,0,0,0,0,1
527,They went into the Super Bowl against the Giants as heavy favorites.,1,1,0,1,0,0,0,1
528,Most people expected them to destroy the Giants by 40 points.,1,0,0,1,0,1,1,1
529,"But the Patriots missed some key plays, as did the refs, and lost.",1,0,0,1,0,0,0,1
530,I was a homeowner but now I am a renter.,1,0,0,0,0,0,1,1
531,I applied for a loan because my homeowner's taxes were due.,0,0,1,1,1,1,1,0
532,The Credit Union rejected my application for the tax loan.,0,0,1,0,1,1,1,0
533,I begged the Payday Loan people to help me but they did not.,0,0,1,0,1,0,1,0
534,Chris and Doug got drunk at the bar.,0,1,1,1,0,0,1,1
535,They began to discuss politics and global terrorism.,0,0,0,0,0,1,1,0
536,The more they drank the more extreme their views became.,0,0,0,0,0,1,1,0
537,The bartender cut them off for being so loud.,0,0,0,1,0,1,1,0
538,I've excelled at school with ease.,1,1,0,0,0,0,0,1
539,I decided to get my doctorate degree.,1,1,0,1,0,0,0,1
540,I went through so many years of schooling.,1,1,0,0,0,0,0,0
541,I was on vacation in Florida.,1,1,0,1,0,1,0,1
542,I decided to go to an orange farm.,1,1,0,1,0,0,0,1
543,The farmer there gave me a nice tour.,1,1,0,0,0,0,0,0
544,At the end of the tour he gave me an orange.,0,0,1,1,1,1,1,1
545,Andy decided to book a scuba diving tour for the day.,1,1,0,1,0,0,0,1
546,Andy could not believe how clear the water was.,1,0,0,1,0,0,0,1
547,"In addition, Andy saw various fish and marine life that amazed him.",1,1,0,1,0,0,0,1
548,She looked from rack to rack searching.,1,0,0,1,0,0,0,1
549,She finally found some toys to buy a kid.,1,1,0,1,0,0,0,0
550,The kid came over the next day and was so delighted.,1,1,0,0,0,0,0,0
551,Cam loved taking photos.,1,0,0,0,0,0,0,0
552,He decided to be a photographer.,1,1,0,0,0,0,0,1
553,He studied photography for years.,1,1,1,1,0,0,0,1
554,Then he applied for a job as an assistant photographer.,1,1,0,1,0,0,0,0
555,Jane got a new kitty.,1,1,0,0,0,0,0,0
556,Jane thought it looked too cute to move.,1,1,1,1,1,1,0,1
557,She stayed sitting for hours.,0,1,1,0,1,1,1,1
558,Betty loved playing her trumpet.,1,0,1,0,1,0,0,1
559,Her band needed more low brass though.,0,0,1,0,1,0,0,1
560,She decided to switch and play the euphonium.,1,1,0,0,1,0,0,1
561,The band sounds much better.,0,0,0,1,1,0,0,0
562,They grossed him out.,0,0,0,0,0,0,0,1
563,Then his mom offered him $5 to try one.,1,1,1,0,0,0,0,0
564,Ed accepted the offer.,1,1,0,1,0,0,0,1
565,He arrived in Macau and went to the factory there.,1,1,0,1,0,0,0,1
566,The owner showed him around and explained things.,1,1,0,1,0,0,0,1
567,Neil was impressed by the amount of work done there.,1,1,0,1,0,0,0,1
568,Jane bought a new necklace.,1,0,0,0,0,0,0,1
569,She was excited to show her friends.,1,1,0,1,0,0,0,1
570,Everyone she showed loved it.,1,0,0,1,0,0,0,1
571,Jane had gotten many compliments before even wearing it.,1,0,0,0,0,0,0,0
572,I called the vet to schedule an appointment.,1,0,0,0,0,0,0,0
573,They said they could fit her in right away.,1,1,1,0,0,0,0,1
574,We got in the car and drove to the office.,1,1,1,0,1,1,0,1
575,They took her temperature.,0,0,1,1,1,1,1,1
576,Fred failed his math class in middle school.,0,0,1,0,1,1,1,0
577,He was hoping his parents would never find out.,0,0,1,1,1,0,1,1
578,The teacher required him to retake the course.,0,0,1,1,1,1,1,0
579,He ended up telling his parents and they had to sign his report card.,1,1,0,1,0,0,0,1
580,He enjoyed impressing humans with his speech.,1,0,0,1,0,0,0,0
581,"Instead of spouting equations, he'd imitate a famous Hollywood actor.",1,0,0,1,0,0,0,1
582,Most humans agreed this was far more entertaining.,1,1,0,0,0,0,0,0
583,Finally after 2 years we met each other.,1,1,0,0,0,0,0,1
584,She stayed with me for a week or two.,1,1,0,0,0,0,0,1
585,Deb wanted to go shopping.,0,0,0,0,1,0,1,0
586,She had only fifty dollars but was looking for a few items.,0,0,1,0,1,1,1,0
587,Deb was worried she wasn't going to have enough money.,1,0,0,0,0,0,0,0
588,When Deb began shopping she kept on finding great sales.,1,0,0,1,0,0,0,1
589,He stopped painting when he got a job at a factory.,0,0,0,0,1,0,1,0
590,He said he never had time to paint.,1,0,0,0,1,0,0,1
591,"After 5 years, Aaron quit the job.",1,0,0,0,0,0,0,0
592,Kellie always loved elephants as a child.,1,0,0,1,1,1,1,1
593,"At age ten, the circus came to her town, and her mom took her.",1,1,0,1,0,0,0,1
594,"After the show, there was an extra surprise for Kellie.",1,0,0,0,0,0,0,0
595,Her mom had arranged for Kellie to ride one of the elephants!,1,1,0,1,0,0,0,1
596,Zach walked into the store.,0,0,1,1,0,1,0,0
597,He saw the wet spot on the floor.,1,0,0,1,0,0,0,1
598,He walked up to the wet spot.,0,0,1,1,0,0,0,0
599,He proceeded to slip and slide.,0,0,1,0,0,0,1,1
600,Theresa came home from a bonfire covered in mosquito bites.,0,0,0,0,1,1,1,0
601,She was so itchy that she couldn't fall asleep.,1,0,0,0,1,1,1,0
602,It was too late to drive to a store to buy something to help.,1,1,0,0,0,0,0,1
603,She read that the inside of a banana peel helps stop the itch.,1,0,0,0,0,0,0,0
604,Kelly wanted to build a treehouse.,1,1,0,0,0,0,0,1
605,She got her dad to help her.,1,1,0,0,0,0,0,0
606,"When her dad helped, she got things going.",1,1,0,0,0,0,0,0
607,They finished the treehouse within two weeks.,1,1,0,0,0,0,0,1
608,Molly loved going to dance classes.,1,1,0,1,0,0,0,1
609,All of her friends went to classes with her.,1,1,0,1,0,0,0,1
610,"Once, her birthday was on the same day as the dance class.",1,1,0,1,0,0,0,1
611,Her friends all brought in gifts for her.,0,0,0,1,1,1,1,0
612,The television said a tornado was coming.,1,1,1,0,1,0,0,1
613,They decided to go to Grandma's house.,0,0,1,1,1,0,0,1
614,All of the family went into the cellar at Grandma's house.,1,0,1,0,1,0,0,0
615,My wife bought me a new jacket the other day.,1,1,0,1,1,0,0,1
616,It's nice and fluffy but has one flaw.,0,0,1,1,0,1,1,1
617,While walking out of a store the alarm went off.,0,0,1,1,0,0,0,1
618,Neither of us had stolen anything.,1,0,1,1,1,0,1,1
619,It was 10 AM before Amy realized she hadn't had breakfast.,0,0,0,1,1,0,1,0
620,It was too late now and lunch was in 2 hours.,0,0,1,0,0,0,0,0
621,And now the coffee she had before class was making her jittery.,0,0,1,0,0,0,0,1
622,"Her hands were shaking, and she was sweating slightly.",0,0,1,0,1,0,0,1
623,Tim needed help moving.,1,1,0,0,0,0,0,1
624,He called Jim.,1,1,0,1,1,0,1,1
625,Jim told Tim he didn't feel like it.,0,0,0,0,1,1,1,0
626,Tim slammed down the phone.,0,0,1,1,1,1,1,0
627,Venita works in an office.,1,1,1,1,1,0,0,1
628,She is not happy in her current position.,1,1,1,0,0,0,0,1
629,One day she decided to apply for a new position.,1,1,0,1,0,0,0,1
630,She was given the job.,1,1,0,0,0,0,0,0
631,I paid five dollars for a block in a Super Bowl pool.,1,1,1,1,1,0,0,1
632,"I got the numbers 4 for Panthers, and 9 for Broncos.",1,0,0,1,1,1,1,1
633,I thought I might have a chance in the late quarters.,0,0,1,0,0,0,0,1
634,The game turned into a defensive struggle.,0,0,1,1,1,0,0,0
635,Anna loved hockey more than anything.,1,1,0,1,0,0,0,1
636,She thought she was going to be a hockey star when she grew up.,1,0,1,1,1,0,0,1
637,"In middle school, Anna started playing soccer during lunch time.",1,1,0,1,0,0,0,1
638,Anna soon began to enjoy soccer even more than hockey.,1,0,0,1,0,0,0,1
639,Paul needed a job so he went into a store to ask for work.,0,0,1,1,1,1,1,0
640,The owner told Paul that they did not need any more staff.,0,0,0,1,0,1,1,0
641,Then Paul argued with the owner.,0,0,0,1,0,1,1,0
642,The owner became angry and threw Paul out of his store.,0,0,1,0,1,0,1,0
643,Farmer Ben's chickens kept disappearing every week.,1,1,1,1,0,1,1,1
644,He suspected that foxes were sneaking into his farm at night.,0,0,0,0,0,0,0,1
645,Farmer Ben set some fox traps and waited.,1,1,0,1,0,0,0,0
646,"Sure enough, Farmer Ben caught a fox in one of his traps.",1,1,0,0,0,0,0,1
647,Charles was going hunting.,1,0,0,0,0,0,0,1
648,He packed his camo clothes and his pack.,1,1,1,1,0,0,0,1
649,He walked out into the woods.,1,0,1,1,0,0,0,1
650,He spotted a huge elk!,1,0,0,1,1,0,1,1
651,Joe decided he was gaining too much weight.,1,1,0,0,0,1,0,1
652,He decided to join the gym.,0,0,1,0,1,0,1,0
653,He was flustered because everyone at the gym was fit.,1,1,0,1,0,0,0,0
654,The trainer gave him encouragement.,1,1,0,0,0,0,0,1
655,Kay wanted to throw a dinner party.,1,1,0,1,0,0,0,1
656,Her husband agreed and invited their friends.,1,1,0,0,0,0,0,1
657,Kay made sure everything was perfect!,1,1,0,0,0,0,0,1
658,"The day after the party, all her friends called her.",1,1,0,0,0,0,0,0
659,She went shopping at the grocery store.,1,1,0,1,0,0,0,0
660,A man approached her in the parking lot offering to help her.,1,0,1,1,1,1,1,0
661,When she got home she noticed her wallet was missing.,0,0,1,1,1,1,1,1
662,Rachel went to the beach alone.,1,1,0,0,0,0,0,0
663,She decided to take a nap under a palm tree.,0,0,1,1,1,1,1,0
664,"When she woke up, she found her bag had been stolen.",1,1,0,1,1,1,1,1
665,The police vowed to find her bag for her.,1,0,0,1,0,0,0,1
666,Shana bought a new car and wrecked it on her way home from the dealer.,0,0,1,1,1,1,1,0
667,She was so upset she began to cry.,0,0,1,0,1,1,1,0
668,"When she got home, her insurance company called her.",1,1,0,1,0,0,0,1
669,The insurance specialist assured her she would have a better car.,1,1,0,1,0,0,0,1
670,Tina was listening to a radio show.,0,0,0,0,0,0,0,0
671,The dj made a comment on a recent news event.,1,0,0,1,0,1,1,0
672,Tina was offended by the comment.,0,0,0,1,1,1,1,0
673,Tina turned off the radio.,0,0,0,1,0,1,1,0
674,I was passing out flyers for a real estate company.,1,0,0,1,0,0,0,1
675,A cop stopped me and asked if I had a permit.,0,0,1,1,1,1,1,0
676,I told him I did not.,0,0,0,1,1,1,1,0
677,They informed me that I had to leave.,0,0,1,0,1,1,1,0
678,Today I played 4 speed chess games with my friend.,1,1,0,0,0,0,0,1
679,We played 5 minute games on chess.com,1,0,0,1,1,0,0,1
680,I won the first two on a best of five series.,0,1,1,1,1,0,1,1
681,I lost the third and was losing the fourth.,1,0,0,1,1,1,1,0
682,I was cutting my grass today.,1,0,0,0,0,0,0,0
